FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP167.TXT
Local Time: Sat Jul 27 20:39:48 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP167
Comments: L'ETOILE ZONE 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020727  230952  47  33.0320 N  63  16.5610 W   0.4        3.8        2.3*       9.2*
020727  235143  47  29.2560 N  63  17.8630 W   0.9        4.4        2.7       70.8 
020727  235143  47  29.2560 N  63  17.8630 W   0.9        4.4        2.7       70.8 
020727  235143  47  29.2560 N  63  17.8630 W   0.9        4.4        2.7       70.8 
020727  235143  47  29.2560 N  63  17.8630 W   0.9        4.4        2.7       70.8 
020727  235143  47  29.2560 N  63  17.8630 W   0.9        4.4        2.7       70.8 
020727  235145  47  29.2560 N  63  17.8640 W   1.2        4.4        2.7       70.8 
020727  235145  47  29.2560 N  63  17.8640 W   1.2        4.4        2.7       70.8 
020727  235145  47  29.2560 N  63  17.8640 W   1.2        4.4        2.7       70.8 
020727  235145  47  29.2560 N  63  17.8640 W   1.2        4.4        2.7       70.8 
020727  235145  47  29.2560 N  63  17.8640 W   1.2        4.4        2.7       70.8 
020727  235145  47  29.2560 N  63  17.8640 W   1.2        4.4        2.7       70.8 
020727  235147  47  29.2560 N  63  17.8650 W   1.0        4.4        2.7       70.8 
020727  235147  47  29.2560 N  63  17.8650 W   1.0        4.4        2.7       70.8 
020727  235147  47  29.2560 N  63  17.8650 W   1.0        4.4        2.7       70.8 
020727  235147  47  29.2560 N  63  17.8650 W   1.0        4.4        2.7       70.8 
020727  235147  47  29.2560 N  63  17.8650 W   1.0        4.4        2.7       70.8 
020727  235149  47  29.2560 N  63  17.8660 W   1.5        4.4        2.7       70.8 
020727  235149  47  29.2560 N  63  17.8660 W   1.5        4.4        2.7       70.8 
020727  235149  47  29.2560 N  63  17.8660 W   1.5        4.4        2.7       70.8 
020727  235149  47  29.2560 N  63  17.8660 W   1.5        4.4        2.7       70.8 
020727  235149  47  29.2560 N  63  17.8660 W   1.5        4.4        2.7       70.8 
020727  235151  47  29.2570 N  63  17.8670 W   1.2        4.4        2.7       70.8 
020727  235151  47  29.2570 N  63  17.8670 W   1.2        4.4        2.7       70.8 
020727  235151  47  29.2570 N  63  17.8670 W   1.2        4.4        2.7       70.8 
020727  235151  47  29.2570 N  63  17.8670 W   1.2        4.4        2.7       70.8 
020727  235151  47  29.2570 N  63  17.8670 W   1.2        4.4        2.7       70.8 
020727  235151  47  29.2570 N  63  17.8670 W   1.2        4.4        2.7       70.8 
020727  235151  47  29.2570 N  63  17.8670 W   1.2        4.4        2.7       70.8 
020727  235151  47  29.2570 N  63  17.8670 W   1.2        4.4        2.7       70.8 
020727  235151  47  29.2570 N  63  17.8670 W   1.2        4.4        2.7       70.8 
020727  235153  47  29.2570 N  63  17.8680 W   1.6        4.4        2.7       70.8 
020727  235153  47  29.2570 N  63  17.8680 W   1.6        4.4        2.7       70.8 
020727  235153  47  29.2570 N  63  17.8680 W   1.6        4.4        2.7       70.8 
020727  235153  47  29.2570 N  63  17.8680 W   1.6        4.4        2.7       70.8 
020727  235153  47  29.2570 N  63  17.8680 W   1.6        4.4        2.7       70.8 
020727  235155  47  29.2570 N  63  17.8690 W   0.8        4.4        2.7       70.8 
020727  235155  47  29.2570 N  63  17.8690 W   0.8        4.4        2.7       70.8 
020727  235155  47  29.2570 N  63  17.8690 W   0.8        4.4        2.7       70.8 
020727  235155  47  29.2570 N  63  17.8690 W   0.8        4.4        2.7       72.1*
020727  235155  47  29.2570 N  63  17.8690 W   0.8        4.4        2.7       72.1 
020727  235155  47  29.2570 N  63  17.8690 W   0.8        4.4       13.2*      72.1 
020727  235157  47  29.2570 N  63  17.8700 W   0.6        4.4       13.2       72.1 
020727  235157  47  29.2570 N  63  17.8700 W   0.6        4.4       13.2       72.1 
020727  235157  47  29.2570 N  63  17.8700 W   0.6        4.4       13.2       72.1 
020727  235157  47  29.2570 N  63  17.8700 W   0.6        4.4       13.2       72.1 
020727  235157  47  29.2570 N  63  17.8700 W   0.6        4.4       13.2       72.1 
020727  235159  47  29.2570 N  63  17.8700 W   0.3        4.4       13.2       72.1 
020727  235159  47  29.2570 N  63  17.8700 W   0.3        4.4       13.2       72.1 
020727  235159  47  29.2570 N  63  17.8700 W   0.3        4.4       13.2       72.1 
020727  235159  47  29.2570 N  63  17.8700 W   0.3        4.4       13.2       72.1 
020727  235159  47  29.2570 N  63  17.8700 W   0.3        4.4       13.2       72.1 
020727  235201  47  29.2580 N  63  17.8700 W   0.3        4.4       13.2       72.1 
020727  235201  47  29.2580 N  63  17.8700 W   0.3        4.4       13.2       72.1 
020727  235201  47  29.2580 N  63  17.8700 W   0.3        4.4       13.2       72.1 
020727  235201  47  29.2580 N  63  17.8700 W   0.3        4.4       13.2       72.1 
020727  235201  47  29.2580 N  63  17.8700 W   0.3        4.4       13.2       72.1 
020727  235201  47  29.2580 N  63  17.8700 W   0.3        4.4       13.2       78.3*
020727  235201  47  29.2580 N  63  17.8700 W   0.3        4.4       13.2       78.3 
020727  235201  47  29.2580 N  63  17.8700 W   0.3        4.4       13.2       78.3 
020727  235201  47  29.2580 N  63  17.8700 W   0.3        4.4       13.2       78.3 
020727  235203  47  29.2580 N  63  17.8700 W   0.5        4.4        2.2*      78.3 
020727  235203  47  29.2580 N  63  17.8700 W   0.5        4.4        2.2       78.3 
020727  235203  47  29.2580 N  63  17.8700 W   0.5        4.4        2.2       78.3 
020727  235203  47  29.2580 N  63  17.8700 W   0.5        4.4        2.2       78.3 
020727  235203  47  29.2580 N  63  17.8700 W   0.5        4.4        2.2       78.3 
020727  235205  47  29.2580 N  63  17.8700 W   0.3        4.4        2.2       78.3 
020727  235205  47  29.2580 N  63  17.8700 W   0.3        4.4        2.2       78.3 
020727  235205  47  29.2580 N  63  17.8700 W   0.3        4.4        2.2       78.3 
020727  235205  47  29.2580 N  63  17.8700 W   0.3        4.4        2.2       78.3 
020727  235205  47  29.2580 N  63  17.8700 W   0.3        4.4        2.2       78.3 
020727  235205  47  29.2580 N  63  17.8700 W   0.3        4.4        2.2       78.3 
020727  235207  47  29.2580 N  63  17.8710 W   0.4        4.4        2.2       78.3 
020727  235207  47  29.2580 N  63  17.8710 W   0.4        4.4        2.2       78.3 
020727  235207  47  29.2580 N  63  17.8710 W   0.4        4.4        2.2       78.3 
020727  235207  47  29.2580 N  63  17.8710 W   0.4        4.4        2.2       78.3 
020727  235207  47  29.2580 N  63  17.8710 W   0.4        4.4        2.2       78.3 
020727  235209  47  29.2580 N  63  17.8710 W   0.4        4.4        2.2       78.3 
020727  235209  47  29.2580 N  63  17.8710 W   0.4        4.4        2.2       78.3 
020727  235209  47  29.2580 N  63  17.8710 W   0.4        4.4        2.2       78.3 
020727  235209  47  29.2580 N  63  17.8710 W   0.4        2.9*       2.2       78.3 
020727  235209  47  29.2580 N  63  17.8710 W   0.4        2.9        2.2       78.3 
020727  235211  47  29.2590 N  63  17.8710 W   0.4        2.9        2.2       78.3 
020727  235211  47  29.2590 N  63  17.8710 W   0.4        2.9        2.2       78.3 
020727  235211  47  29.2590 N  63  17.8710 W   0.4        2.9        2.2       78.3 
020727  235211  47  29.2590 N  63  17.8710 W   0.4        2.9        2.2       78.3 
020727  235211  47  29.2590 N  63  17.8710 W   0.4        2.9        2.2       78.3 
020727  235211  47  29.2590 N  63  17.8710 W   0.4        2.9        2.2       78.3 
020727  235211  47  29.2590 N  63  17.8710 W   0.4        2.9        2.2       78.3 
020727  235211  47  29.2590 N  63  17.8710 W   0.4        2.9        2.2       51.5*
020727  235211  47  29.2590 N  63  17.8710 W   0.4        2.9        2.2       51.5 
020727  235213  47  29.2590 N  63  17.8710 W   0.4        2.9        2.2       51.5 
020727  235213  47  29.2590 N  63  17.8710 W   0.4        2.9        2.2       51.5 
020727  235213  47  29.2590 N  63  17.8710 W   0.4        2.9        2.2       51.5 
020727  235213  47  29.2590 N  63  17.8710 W   0.4        2.9        2.2       51.5 
020727  235213  47  29.2590 N  63  17.8710 W   0.4        2.9        2.2       51.5 
020727  235215  47  29.2590 N  63  17.8710 W   0.5        2.9        2.2       51.5 
020727  235215  47  29.2590 N  63  17.8710 W   0.5        2.9        2.2       51.5 
020727  235215  47  29.2590 N  63  17.8710 W   0.5        2.9        2.2       51.5 
020727  235215  47  29.2590 N  63  17.8710 W   0.5        2.9        2.2       51.5 
020727  235215  47  29.2590 N  63  17.8710 W   0.5        2.9        2.2       51.5 
020727  235215  47  29.2590 N  63  17.8710 W   0.5        2.9        2.2       51.5 
020727  235217  47  29.2590 N  63  17.8700 W   1.0        2.9        2.2       51.5 
020727  235217  47  29.2590 N  63  17.8700 W   1.0        2.9        2.2       51.5 
020727  235217  47  29.2590 N  63  17.8700 W   1.0        2.9        2.2       51.9*
020727  235217  47  29.2590 N  63  17.8700 W   1.0        2.9        2.2       51.9 
020727  235217  47  29.2590 N  63  17.8700 W   1.0        2.9        2.2       51.9 
020727  235219  47  29.2600 N  63  17.8690 W   1.0        2.9        2.2       51.9 
020727  235219  47  29.2600 N  63  17.8690 W   1.0        2.9        2.2       51.9 
020727  235219  47  29.2600 N  63  17.8690 W   1.0        2.9        2.2       51.9 
020727  235219  47  29.2600 N  63  17.8690 W   1.0        2.9        2.2       51.9 
020727  235219  47  29.2600 N  63  17.8690 W   1.0        2.9        2.2       51.9 
020727  235221  47  29.2600 N  63  17.8690 W   1.2        2.9        2.2       51.9 
020727  235221  47  29.2600 N  63  17.8690 W   1.2        2.9        2.2       51.9 
020727  235221  47  29.2600 N  63  17.8690 W   1.2        2.9        2.2       51.9 
020727  235221  47  29.2600 N  63  17.8690 W   1.2        2.9        2.2       51.9 
020727  235221  47  29.2600 N  63  17.8690 W   1.2        2.9        2.2       51.9 
020727  235221  47  29.2600 N  63  17.8690 W   1.2        2.9        2.2       51.9 
020727  235221  47  29.2600 N  63  17.8690 W   1.2        2.9        2.2       51.9 
020727  235221  47  29.2600 N  63  17.8690 W   1.2        2.9        2.2       51.9 
020727  235221  47  29.2600 N  63  17.8690 W   1.2        2.9        2.2       51.9 
020727  235223  47  29.2600 N  63  17.8680 W   0.7        2.9        2.2       51.9 
020727  235223  47  29.2600 N  63  17.8680 W   0.7        2.9        2.2       52.3*
020727  235223  47  29.2600 N  63  17.8680 W   0.7        2.9        2.2       52.3 
020727  235223  47  29.2600 N  63  17.8680 W   0.7        2.9        2.2       52.3 
020727  235223  47  29.2600 N  63  17.8680 W   0.7        2.9        2.2       52.3 
020727  235225  47  29.2600 N  63  17.8670 W   1.3        2.9        2.2       52.3 
020727  235225  47  29.2600 N  63  17.8670 W   1.3        2.9        2.2       52.3 
020727  235225  47  29.2600 N  63  17.8670 W   1.3        2.9        2.2       52.3 
020727  235225  47  29.2600 N  63  17.8670 W   1.3        2.9        2.2       52.3 
020727  235225  47  29.2600 N  63  17.8670 W   1.3        2.9        2.2       52.3 
020727  235225  47  29.2600 N  63  17.8670 W   1.3        2.9        2.2       52.3 
020727  235227  47  29.2610 N  63  17.8670 W   0.6        2.9        2.2       52.3 
020727  235227  47  29.2610 N  63  17.8670 W   0.6        2.9        2.2       52.3 
020727  235227  47  29.2610 N  63  17.8670 W   0.6        2.9        2.2       52.3 
020727  235227  47  29.2610 N  63  17.8670 W   0.6        2.9        2.2       53.2*
020727  235227  47  29.2610 N  63  17.8670 W   0.6        2.9        2.2       53.2 
020727  235229  47  29.2610 N  63  17.8660 W   1.2        2.9        2.2       53.2 
020727  235229  47  29.2610 N  63  17.8660 W   1.2        2.9        2.2       53.2 
020727  235229  47  29.2610 N  63  17.8660 W   1.2        2.9        2.2*      53.2 
020727  235229  47  29.2610 N  63  17.8660 W   1.2        2.9        2.2       53.2 
020727  235229  47  29.2610 N  63  17.8660 W   1.2        2.9        2.2       53.2 
020727  235231  47  29.2610 N  63  17.8650 W   0.6        2.9        2.2       53.2 
020727  235231  47  29.2610 N  63  17.8650 W   0.6        2.9        2.2       53.2 
020727  235231  47  29.2610 N  63  17.8650 W   0.6        2.9        2.2       53.2 
020727  235231  47  29.2610 N  63  17.8650 W   0.6        2.9        2.2       53.2 
020727  235231  47  29.2610 N  63  17.8650 W   0.6        2.9        2.2       53.2 
020727  235231  47  29.2610 N  63  17.8650 W   0.6        2.9        2.2       53.2 
020727  235231  47  29.2610 N  63  17.8650 W   0.6        2.9        2.2       53.2 
020727  235231  47  29.2610 N  63  17.8650 W   0.6        2.9        2.2       53.2 
020727  235231  47  29.2610 N  63  17.8650 W   0.6        2.9        2.2       53.2 
020727  235233  47  29.2610 N  63  17.8650 W   0.9        2.9        2.2       53.2 
020727  235233  47  29.2610 N  63  17.8650 W   0.9        2.9        2.2       53.2 
020727  235233  47  29.2610 N  63  17.8650 W   0.9        2.9        2.2       53.2 
020727  235233  47  29.2610 N  63  17.8650 W   0.9        2.9        2.2       52.8*
020727  235233  47  29.2610 N  63  17.8650 W   0.9        2.9        2.2       52.8 
020727  235235  47  29.2620 N  63  17.8640 W   0.8        2.9        2.2       52.8 
020727  235235  47  29.2620 N  63  17.8640 W   0.8        2.9        2.2       52.8 
020727  235235  47  29.2620 N  63  17.8640 W   0.8        2.9        2.2       52.8 
020727  235235  47  29.2620 N  63  17.8640 W   0.8        4.2*       2.2       52.8 
020727  235235  47  29.2620 N  63  17.8640 W   0.8        4.2        2.2       52.8 
020727  235235  47  29.2620 N  63  17.8640 W   0.8        4.2        2.2       52.8 
020727  235237  47  29.2620 N  63  17.8630 W   0.8        4.2        2.2       52.8 
020727  235237  47  29.2620 N  63  17.8630 W   0.8        4.2        2.2       52.8 
020727  235237  47  29.2620 N  63  17.8630 W   0.8        4.2        2.2       52.8 
020727  235237  47  29.2620 N  63  17.8630 W   0.8        4.2        2.2       52.8 
020727  235237  47  29.2620 N  63  17.8630 W   0.8        4.2        2.2       52.8 
020727  235239  47  29.2620 N  63  17.8630 W   0.6        4.2        2.2       52.8 
020727  235239  47  29.2620 N  63  17.8630 W   0.6        4.2        2.2       52.8 
020727  235239  47  29.2620 N  63  17.8630 W   0.6        4.2        2.2       53.2*
020727  235239  47  29.2620 N  63  17.8630 W   0.6        4.2        2.2       53.2 
020727  235239  47  29.2620 N  63  17.8630 W   0.6        4.2        2.2       53.2 
020727  235241  47  29.2620 N  63  17.8620 W   1.0        4.2        2.2       53.2 
020727  235241  47  29.2620 N  63  17.8620 W   1.0        4.2        2.2       53.2 
020727  235241  47  29.2620 N  63  17.8620 W   1.0        4.2        2.2       53.2 
020727  235241  47  29.2620 N  63  17.8620 W   1.0        4.2        2.2       53.2 
020727  235241  47  29.2620 N  63  17.8620 W   1.0        4.2        2.2       53.2 
020727  235241  47  29.2620 N  63  17.8620 W   1.0        4.2        2.2       53.2 
020727  235241  47  29.2620 N  63  17.8620 W   1.0        4.2        2.2       53.2 
020727  235241  47  29.2620 N  63  17.8620 W   1.0        4.2        2.5*      53.2 
020727  235241  47  29.2620 N  63  17.8620 W   1.0        4.2        2.5       53.2 
020727  235243  47  29.2630 N  63  17.8620 W   0.2        4.2        2.5       53.2 
020727  235243  47  29.2630 N  63  17.8620 W   0.2        4.2        2.5       53.2 
020727  235243  47  29.2630 N  63  17.8620 W   0.2        4.2        2.5       53.2 
020727  235243  47  29.2630 N  63  17.8620 W   0.2        4.2        2.5       51.0*
020727  235243  47  29.2630 N  63  17.8620 W   0.2        4.2        2.5       51.0 
020727  235245  47  29.2630 N  63  17.8610 W   0.8        4.2        2.5       51.0 
020727  235245  47  29.2630 N  63  17.8610 W   0.8        4.2        2.5       51.0 
020727  235245  47  29.2630 N  63  17.8610 W   0.8        4.2        2.5       51.0 
020727  235245  47  29.2630 N  63  17.8610 W   0.8        4.2        2.5       51.0 
020727  235245  47  29.2630 N  63  17.8610 W   0.8        4.2        2.5       51.0 
020727  235245  47  29.2630 N  63  17.8610 W   0.8        4.2        2.5       51.0 
020727  235247  47  29.2630 N  63  17.8610 W   0.5        4.2        2.5       51.0 
020727  235247  47  29.2630 N  63  17.8610 W   0.5        4.2        2.5       51.0 
020727  235247  47  29.2630 N  63  17.8610 W   0.5        4.2        2.5       51.0 
020727  235247  47  29.2630 N  63  17.8610 W   0.5        4.2        2.5       51.0 
020727  235247  47  29.2630 N  63  17.8610 W   0.5        4.2        2.5       51.0 
020727  235249  47  29.2630 N  63  17.8610 W   0.8        4.2        2.5       51.0 
020727  235249  47  29.2630 N  63  17.8610 W   0.8        4.2        2.5       51.0 
020727  235249  47  29.2630 N  63  17.8610 W   0.8        4.9*       2.5       51.0 
020727  235249  47  29.2630 N  63  17.8610 W   0.8        4.9        2.5       49.7*
020727  235249  47  29.2630 N  63  17.8610 W   0.8        4.9        2.5       49.7 
020727  235251  47  29.2630 N  63  17.8600 W   0.6        4.9        2.5       49.7 
020727  235251  47  29.2630 N  63  17.8600 W   0.6        4.9        2.5       49.7 
020727  235251  47  29.2630 N  63  17.8600 W   0.6        4.9        2.5       49.7 
020727  235251  47  29.2630 N  63  17.8600 W   0.6        4.9        2.5       49.7 
020727  235251  47  29.2630 N  63  17.8600 W   0.6        4.9        2.5       49.7 
020727  235251  47  29.2630 N  63  17.8600 W   0.6        4.9        2.5       49.7 
020727  235251  47  29.2630 N  63  17.8600 W   0.6        4.9        2.5       49.7 
020727  235251  47  29.2630 N  63  17.8600 W   0.6        4.9        2.5       49.7 
020727  235251  47  29.2630 N  63  17.8600 W   0.6        4.9        2.5       49.7 
020727  235253  47  29.2640 N  63  17.8590 W   0.9        4.9        2.5       49.7 
020727  235253  47  29.2640 N  63  17.8590 W   0.9        4.9        2.5       49.7 
020727  235253  47  29.2640 N  63  17.8590 W   0.9        4.9        2.5       49.7 
020727  235253  47  29.2640 N  63  17.8590 W   0.9        4.9        2.5       49.7 
020727  235253  47  29.2640 N  63  17.8590 W   0.9        4.9        2.5       49.7 
020727  235255  47  29.2640 N  63  17.8590 W   0.6        4.9        2.5       49.7 
020727  235255  47  29.2640 N  63  17.8590 W   0.6        4.9        2.5       49.7 
020727  235255  47  29.2640 N  63  17.8590 W   0.6        4.9        2.6*      48.4*
020727  235255  47  29.2640 N  63  17.8590 W   0.6        4.9        2.6       48.4 
020727  235255  47  29.2640 N  63  17.8590 W   0.6        4.9        2.6       48.4 
020727  235255  47  29.2640 N  63  17.8590 W   0.6        4.9        2.6       48.4 
020727  235257  47  29.2640 N  63  17.8590 W   0.7        4.9        2.6       48.4 
020727  235257  47  29.2640 N  63  17.8590 W   0.7        4.9        2.6       48.4 
020727  235257  47  29.2640 N  63  17.8590 W   0.7        4.9        2.6       48.4 
020727  235257  47  29.2640 N  63  17.8590 W   0.7        4.9        2.6       48.4 
020727  235257  47  29.2640 N  63  17.8590 W   0.7        4.9        2.6       48.4 
020727  235259  47  29.2640 N  63  17.8580 W   0.6        4.9        2.6       48.4 
020727  235259  47  29.2640 N  63  17.8580 W   0.6        4.9        2.6       48.4 
020727  235259  47  29.2640 N  63  17.8580 W   0.6        4.9        2.6       48.4 
020727  235259  47  29.2640 N  63  17.8580 W   0.6        4.9        2.6       48.4 
020727  235259  47  29.2640 N  63  17.8580 W   0.6        4.9        2.6       48.4 
020727  235301  47  29.2650 N  63  17.8580 W   0.6        4.9        2.6       47.9*
020727  235301  47  29.2650 N  63  17.8580 W   0.6        4.9        2.6       47.9 
020727  235301  47  29.2650 N  63  17.8580 W   0.6        4.9        2.6       47.9 
020727  235301  47  29.2650 N  63  17.8580 W   0.6        4.9        2.6       47.9 
020727  235301  47  29.2650 N  63  17.8580 W   0.6        4.9        2.6       47.9 
020727  235301  47  29.2650 N  63  17.8580 W   0.6        4.9        2.6       47.9 
020727  235301  47  29.2650 N  63  17.8580 W   0.6        4.9        2.6       47.9 
020727  235301  47  29.2650 N  63  17.8580 W   0.6        4.9        2.6       47.9 
020727  235301  47  29.2650 N  63  17.8580 W   0.6        4.9        2.6       47.9 
020727  235303  47  29.2650 N  63  17.8570 W   0.5        6.5*       2.6       47.9 
020727  235303  47  29.2650 N  63  17.8570 W   0.5        6.5        2.6       47.9 
020727  235303  47  29.2650 N  63  17.8570 W   0.5        6.5        2.6       47.9 
020727  235303  47  29.2650 N  63  17.8570 W   0.5        6.5        2.6       47.9 
020727  235303  47  29.2650 N  63  17.8570 W   0.5        6.5        2.6       47.9 
020727  235305  47  29.2650 N  63  17.8570 W   0.5        6.5        2.6       47.9 
020727  235305  47  29.2650 N  63  17.8570 W   0.5        6.5        2.6       47.9 
020727  235305  47  29.2650 N  63  17.8570 W   0.5        6.5        2.6       47.9 
020727  235305  47  29.2650 N  63  17.8570 W   0.5        6.5        2.6       45.3*
020727  235305  47  29.2650 N  63  17.8570 W   0.5        6.5        2.6       45.3 
020727  235305  47  29.2650 N  63  17.8570 W   0.5        6.5        2.6       45.3 
020727  235307  47  29.2650 N  63  17.8570 W   0.7        6.5        2.6       45.3 
020727  235307  47  29.2650 N  63  17.8570 W   0.7        6.5        2.6       45.3 
020727  235307  47  29.2650 N  63  17.8570 W   0.7        6.5        2.6       45.3 
020727  235307  47  29.2650 N  63  17.8570 W   0.7        6.5        2.6       45.3 
020727  235307  47  29.2650 N  63  17.8570 W   0.7        6.5        2.6       45.3 
020727  235309  47  29.2650 N  63  17.8560 W   0.4        6.5        2.5*      45.3 
020727  235309  47  29.2650 N  63  17.8560 W   0.4        6.5        2.5       45.3 
020727  235309  47  29.2650 N  63  17.8560 W   0.4        6.5        2.5       45.3 
020727  235309  47  29.2650 N  63  17.8560 W   0.4        6.5        2.5       45.3 
020727  235309  47  29.2650 N  63  17.8560 W   0.4        6.5        2.5       45.3 
020727  235311  47  29.2650 N  63  17.8560 W   0.8        6.5        2.5       45.3 
020727  235311  47  29.2650 N  63  17.8560 W   0.8        6.5        2.5       45.3 
020727  235311  47  29.2650 N  63  17.8560 W   0.8        6.5        2.5       45.3 
020727  235311  47  29.2650 N  63  17.8560 W   0.8        6.5        2.5       45.3 
020727  235311  47  29.2650 N  63  17.8560 W   0.8        6.5        2.5       47.5*
020727  235311  47  29.2650 N  63  17.8560 W   0.8        6.5        2.5       47.5 
020727  235311  47  29.2650 N  63  17.8560 W   0.8        6.5        2.5       47.5 
020727  235311  47  29.2650 N  63  17.8560 W   0.8        6.5        2.5       47.5 
020727  235311  47  29.2650 N  63  17.8560 W   0.8        6.5        2.5       47.5 
020727  235313  47  29.2660 N  63  17.8550 W   0.8        6.5        2.5       47.5 
020727  235313  47  29.2660 N  63  17.8550 W   0.8        6.5        2.5       47.5 
020727  235313  47  29.2660 N  63  17.8550 W   0.8        6.5        2.5       47.5 
020727  235313  47  29.2660 N  63  17.8550 W   0.8        6.5        2.5       47.5 
020727  235313  47  29.2660 N  63  17.8550 W   0.8        6.5        2.5       47.5 
020727  235315  47  29.2660 N  63  17.8550 W   0.9        6.5        2.5       47.5 
020727  235315  47  29.2660 N  63  17.8550 W   0.9        6.5        2.5       47.5 
020727  235315  47  29.2660 N  63  17.8550 W   0.9        6.5        2.5       47.5 
020727  235315  47  29.2660 N  63  17.8550 W   0.9        5.4*       2.5       47.5 
020727  235315  47  29.2660 N  63  17.8550 W   0.9        5.4        2.5       47.5 
020727  235315  47  29.2660 N  63  17.8550 W   0.9        5.4        2.5       47.5 
020727  235318  47  29.2660 N  63  17.8530 W   1.2        5.4        2.5       45.3*
020727  235318  47  29.2660 N  63  17.8530 W   1.2        5.4        2.5       45.3 
020727  235318  47  29.2660 N  63  17.8530 W   1.2        5.4        2.5       45.3 
020727  235318  47  29.2660 N  63  17.8530 W   1.2        5.4        2.5       45.3 
020727  235318  47  29.2660 N  63  17.8530 W   1.2        5.4        2.5       45.3 
020727  235319  47  29.2660 N  63  17.8530 W   1.1        5.4        2.5       45.3 
020727  235319  47  29.2660 N  63  17.8530 W   1.1        5.4        2.5       45.3 
020727  235319  47  29.2660 N  63  17.8530 W   1.1        5.4        2.5       45.3 
020727  235319  47  29.2660 N  63  17.8530 W   1.1        5.4        2.5       45.3 
020727  235319  47  29.2660 N  63  17.8530 W   1.1        5.4        2.5       45.3 
020727  235321  47  29.2670 N  63  17.8520 W   1.4        5.4        2.5       45.3 
020727  235321  47  29.2670 N  63  17.8520 W   1.4        5.4        2.5       45.3 
020727  235321  47  29.2670 N  63  17.8520 W   1.4        5.4        2.5       45.3 
020727  235321  47  29.2670 N  63  17.8520 W   1.4        5.4        2.5       45.3 
020727  235321  47  29.2670 N  63  17.8520 W   1.4        5.4        2.5       45.3 
020727  235321  47  29.2670 N  63  17.8520 W   1.4        5.4        2.5       45.3 
020727  235321  47  29.2670 N  63  17.8520 W   1.4        5.4        2.5       45.3 
020727  235321  47  29.2670 N  63  17.8520 W   1.4        5.4        2.2*      42.7*
020727  235321  47  29.2670 N  63  17.8520 W   1.4        5.4        2.2       42.7 
020727  235323  47  29.2670 N  63  17.8510 W   1.4        5.4        2.2       42.7 
020727  235323  47  29.2670 N  63  17.8510 W   1.4        5.4        2.2       42.7 
020727  235323  47  29.2670 N  63  17.8510 W   1.4        5.4        2.2       42.7 
020727  235323  47  29.2670 N  63  17.8510 W   1.4        5.4        2.2       42.7 
020727  235323  47  29.2670 N  63  17.8510 W   1.4        5.4        2.2       42.7 
020727  235325  47  29.2670 N  63  17.8500 W   1.6        5.4        2.2       42.7 
020727  235325  47  29.2670 N  63  17.8500 W   1.6        5.4        2.2       42.7 
020727  235325  47  29.2670 N  63  17.8500 W   1.6        5.4        2.2       42.7 
020727  235325  47  29.2670 N  63  17.8500 W   1.6        5.4        2.2       42.7 
020727  235325  47  29.2670 N  63  17.8500 W   1.6        5.4        2.2       42.7 
020727  235325  47  29.2670 N  63  17.8500 W   1.6        5.4        2.2       42.7 
020727  235328  47  29.2680 N  63  17.8480 W   1.8        5.4        2.2       42.7 
020727  235328  47  29.2680 N  63  17.8480 W   1.8        5.4        2.2       42.7 
020727  235328  47  29.2680 N  63  17.8480 W   1.8        5.4        2.2       42.7 
020727  235328  47  29.2680 N  63  17.8480 W   1.8        5.4        2.2       39.6*
020727  235328  47  29.2680 N  63  17.8480 W   1.8        5.4        2.2       39.6 
020727  235329  47  29.2680 N  63  17.8480 W   1.8        5.4        2.2       39.6 
020727  235329  47  29.2680 N  63  17.8480 W   1.8        5.4        2.2       39.6 
020727  235329  47  29.2680 N  63  17.8480 W   1.8        2.4*       2.2       39.6 
020727  235329  47  29.2680 N  63  17.8480 W   1.8        2.4        2.2       39.6 
020727  235329  47  29.2680 N  63  17.8480 W   1.8        2.4        2.2       39.6 
020727  235331  47  29.2690 N  63  17.8460 W   2.1        2.4        2.2       39.6 
020727  235331  47  29.2690 N  63  17.8460 W   2.1        2.4        2.2       39.6 
020727  235331  47  29.2690 N  63  17.8460 W   2.1        2.4        2.2       39.6 
020727  235331  47  29.2690 N  63  17.8460 W   2.1        2.4        2.2       39.6 
020727  235331  47  29.2690 N  63  17.8460 W   2.1        2.4        2.2       39.6 
020727  235331  47  29.2690 N  63  17.8460 W   2.1        2.4        2.2       39.6 
020727  235331  47  29.2690 N  63  17.8460 W   2.1        2.4        2.2       39.6 
020727  235331  47  29.2690 N  63  17.8460 W   2.1        2.4        2.2       39.6 
020727  235331  47  29.2690 N  63  17.8460 W   2.1        2.4        2.2       39.6 
020727  235333  47  29.2700 N  63  17.8450 W   2.1        2.4        2.2       39.6 
020727  235333  47  29.2700 N  63  17.8450 W   2.1        2.4        2.2       36.5*
020727  235333  47  29.2700 N  63  17.8450 W   2.1        2.4        2.2       36.5 
020727  235333  47  29.2700 N  63  17.8450 W   2.1        2.4        2.2       36.5 
020727  235333  47  29.2700 N  63  17.8450 W   2.1        2.4        2.2       36.5 
020727  235335  47  29.2700 N  63  17.8430 W   2.1        2.4        2.2       36.5 
