FileName: C:\ZONE12~1\GP094F.TXT
Local Time: Sat Jul 14 17:34:34 2007

Ship: Trawl survey southern Gulf Trip: GP094F Tow: tow 13
Comments: 
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
070714  203436  47   3.2537 N  62  29.3086 W   2.4        2.5*       3.1*       3.1*       0.0 
070714  204444  47   3.4944 N  62  29.9382 W   0.3        6.0       11.6        6.8*       7.5 
070714  204445  47   3.4944 N  62  29.9381 W   0.2        6.0       11.6        6.8        7.5 
070714  204446  47   3.4945 N  62  29.9381 W   0.2        6.0       11.6        6.8        7.5 
070714  204447  47   3.4945 N  62  29.9380 W   0.2        6.0       11.6        6.8        7.5 
070714  204448  47   3.4945 N  62  29.9380 W   0.1        6.0       11.6        6.8        7.5 
070714  204449  47   3.4945 N  62  29.9379 W   0.1        6.0       11.6        6.8        7.5 
070714  204450  47   3.4945 N  62  29.9379 W   0.1        6.0       11.6       11.0*       7.5 
070714  204451  47   3.4945 N  62  29.9379 W   0.1        6.0       11.6       11.0        7.5 
070714  204452  47   3.4945 N  62  29.9378 W   0.1        6.0       11.6       11.0        7.5 
070714  204453  47   3.4944 N  62  29.9378 W   0.1        6.0       11.6       11.0        7.5 
070714  204454  47   3.4944 N  62  29.9377 W   0.1        6.0       11.6       11.0        7.5 
070714  204455  47   3.4944 N  62  29.9376 W   0.2        6.0       11.6       11.0        7.5 
070714  204456  47   3.4944 N  62  29.9375 W   0.2        6.0       11.6       11.0        7.5 
070714  204457  47   3.4944 N  62  29.9374 W   0.2        6.0       11.6       11.0        7.5 
070714  204458  47   3.4944 N  62  29.9373 W   0.2        6.0       11.6       11.0        7.5 
070714  204459  47   3.4944 N  62  29.9372 W   0.2        6.0       11.6       11.0        7.5 
070714  204500  47   3.4944 N  62  29.9372 W   0.2        6.0       11.6       88.2*       7.5 
070714  204501  47   3.4944 N  62  29.9371 W   0.2        6.0       11.6       88.2        7.5 
070714  204502  47   3.4944 N  62  29.9369 W   0.3        6.0       11.6       88.2        7.5 
070714  204503  47   3.4944 N  62  29.9368 W   0.3        6.0       11.6       88.2        7.5 
070714  204504  47   3.4944 N  62  29.9367 W   0.3        6.0       11.6       88.2       31.2*
070714  204505  47   3.4943 N  62  29.9365 W   0.3        6.0       11.6        3.6*      31.2 
070714  204506  47   3.4943 N  62  29.9364 W   0.3        6.0       11.6        3.6       31.2 
070714  204507  47   3.4943 N  62  29.9363 W   0.3        6.0       11.6        3.6       31.2 
070714  204508  47   3.4943 N  62  29.9362 W   0.3        6.0       11.6        3.6       31.2 
070714  204509  47   3.4943 N  62  29.9361 W   0.4        6.0       11.6        3.6       31.2 
070714  204510  47   3.4943 N  62  29.9360 W   0.4        6.0       11.6        5.5*      92.4*
070714  204511  47   3.4942 N  62  29.9358 W   0.4        6.0       11.6        5.5       92.4 
070714  204512  47   3.4942 N  62  29.9357 W   0.4        6.0       11.6        5.5       92.4 
070714  204513  47   3.4942 N  62  29.9356 W   0.4        6.0       11.6        5.5       92.4 
070714  204514  47   3.4942 N  62  29.9354 W   0.4        6.0       11.6        5.5       92.4 
070714  204515  47   3.4942 N  62  29.9353 W   0.4        6.0       11.6        5.5       92.4 
070714  204516  47   3.4942 N  62  29.9352 W   0.4        6.0       11.6        5.3*      92.4 
070714  204517  47   3.4942 N  62  29.9351 W   0.4        6.0       11.6        5.3       92.4 
070714  204518  47   3.4942 N  62  29.9349 W   0.4        6.0       11.6        5.3       92.4 
070714  204519  47   3.4941 N  62  29.9349 W   0.4        6.0       11.6        5.3       92.4 
070714  204520  47   3.4941 N  62  29.9347 W   0.4        6.0       11.6        5.3       92.4 
070714  204521  47   3.4941 N  62  29.9346 W   0.3        6.0       11.6        5.3       92.4 
070714  204522  47   3.4940 N  62  29.9344 W   0.4        8.3*      11.6        5.3       92.4 
070714  204523  47   3.4940 N  62  29.9342 W   0.4        8.3       11.6        5.3       92.4 
070714  204524  47   3.4940 N  62  29.9340 W   0.4        8.3       11.6        5.3       92.4 
070714  204525  47   3.4940 N  62  29.9339 W   0.3        8.3       11.6        5.3       92.4 
070714  204526  47   3.4939 N  62  29.9337 W   0.4        8.3       11.6        5.3       33.0*
070714  204527  47   3.4939 N  62  29.9337 W   0.4        8.3       11.6        5.3       33.0 
070714  204528  47   3.4938 N  62  29.9336 W   0.3        8.3       11.6        5.3       33.0 
070714  204529  47   3.4938 N  62  29.9335 W   0.3        8.3       11.6        5.3       33.0 
070714  204530  47   3.4938 N  62  29.9333 W   0.4        8.3       11.6        5.3       33.0 
070714  204531  47   3.4938 N  62  29.9332 W   0.4        8.3       11.6        9.4*      49.3*
070714  204532  47   3.4938 N  62  29.9331 W   0.4        8.3       11.6        9.4       49.3 
070714  204533  47   3.4937 N  62  29.9330 W   0.4        8.3       11.6        9.4       49.3 
070714  204534  47   3.4937 N  62  29.9328 W   0.4        8.3       11.6        9.4       49.3 
070714  204535  47   3.4937 N  62  29.9327 W   0.4        8.3       11.6        9.4       49.3 
070714  204536  47   3.4937 N  62  29.9326 W   0.4        8.3       11.6        9.4       46.6*
070714  204537  47   3.4937 N  62  29.9323 W   0.4        8.3       11.6        0.5*      46.6 
070714  204538  47   3.4936 N  62  29.9322 W   0.4        8.3       11.6        0.5       46.6 
070714  204539  47   3.4936 N  62  29.9320 W   0.4        8.3       11.6        0.5       46.6 
070714  204540  47   3.4936 N  62  29.9319 W   0.4        8.3       11.6        0.5       46.6 
070714  204541  47   3.4936 N  62  29.9317 W   0.4        8.3       11.6        0.5       46.6 
070714  204542  47   3.4936 N  62  29.9316 W   0.4        8.3       11.6        3.9*      33.9*
070714  204543  47   3.4936 N  62  29.9315 W   0.3        8.3       11.6        3.9       33.9 
070714  204544  47   3.4936 N  62  29.9313 W   0.3        8.3       11.6        3.9       33.9 
070714  204545  47   3.4935 N  62  29.9310 W   0.4        8.3       11.6        3.9       33.9 
070714  204546  47   3.4935 N  62  29.9309 W   0.3        8.3       11.6        3.9       33.9 
070714  204547  47   3.4935 N  62  29.9308 W   0.3        8.3       11.6       20.5*      33.9 
070714  204548  47   3.4935 N  62  29.9306 W   0.3        8.3       11.6       20.5       33.9 
070714  204549  47   3.4935 N  62  29.9305 W   0.3        8.3       11.6       20.5       33.9 
070714  204550  47   3.4935 N  62  29.9303 W   0.3        8.3       11.6       20.5       33.9 
070714  204551  47   3.4935 N  62  29.9302 W   0.3        8.3       11.6       20.5       33.9 
070714  204552  47   3.4935 N  62  29.9301 W   0.3        8.3       11.6       20.5       33.9 
070714  204553  47   3.4935 N  62  29.9299 W   0.3        8.3       11.6       20.5       33.9 
070714  204554  47   3.4935 N  62  29.9298 W   0.3        8.3       11.6       20.5       33.9 
070714  204555  47   3.4934 N  62  29.9297 W   0.3        8.3       11.6       20.5       33.9 
070714  204556  47   3.4934 N  62  29.9296 W   0.3        8.3       11.6       20.5       33.9 
070714  204557  47   3.4934 N  62  29.9295 W   0.3        8.3       11.6       20.5       33.9 
070714  204558  47   3.4934 N  62  29.9294 W   0.3        8.3       11.6        8.9*      33.9 
070714  204559  47   3.4934 N  62  29.9293 W   0.3        8.3       11.6        8.9       33.9 
070714  204600  47   3.4933 N  62  29.9292 W   0.3        8.3       11.6        8.9       33.9 
070714  204601  47   3.4933 N  62  29.9291 W   0.3        8.3       11.6        8.9       33.9 
070714  204602  47   3.4933 N  62  29.9291 W   0.3        8.3       11.6        8.9       33.9 
070714  204603  47   3.4933 N  62  29.9290 W   0.3        8.3       11.6        8.9       33.9 
070714  204604  47   3.4932 N  62  29.9290 W   0.3        8.3       11.6        8.9       33.9 
070714  204605  47   3.4932 N  62  29.9288 W   0.2        8.3       11.6        8.9       33.9 
070714  204606  47   3.4932 N  62  29.9288 W   0.2        8.3       11.6        8.9       33.9 
070714  204607  47   3.4933 N  62  29.9288 W   0.2        8.3       11.6        8.9       33.9 
070714  204608  47   3.4932 N  62  29.9288 W   0.2        8.3       11.6        8.9       33.9 
070714  204609  47   3.4933 N  62  29.9288 W   0.2        8.3       10.2*       8.9       33.9 
070714  204610  47   3.4933 N  62  29.9288 W   0.1        8.3       10.2        8.9       33.9 
070714  204611  47   3.4933 N  62  29.9288 W   0.1        8.3       10.2        8.9       33.9 
070714  204612  47   3.4934 N  62  29.9289 W   0.0        8.3       10.2        8.9       33.9 
070714  204613  47   3.4934 N  62  29.9290 W   0.0        8.3       10.2        4.3*      33.9*
070714  204614  47   3.4935 N  62  29.9292 W   0.1        8.3       10.2        4.3       33.9 
070714  204615  47   3.4936 N  62  29.9294 W   0.2        8.3       10.2        4.3       33.9 
070714  204616  47   3.4936 N  62  29.9296 W   0.2        8.3       10.2        4.3       33.9 
070714  204617  47   3.4937 N  62  29.9298 W   0.3        8.3       10.2        4.3       33.9 
070714  204618  47   3.4939 N  62  29.9301 W   0.4        8.3       10.2        3.7*      33.9 
070714  204619  47   3.4940 N  62  29.9304 W   0.5        8.3       10.2        3.7       31.7*
070714  204620  47   3.4941 N  62  29.9306 W   0.5        8.3       10.2        3.7       31.7 
070714  204621  47   3.4943 N  62  29.9309 W   0.6        8.3       11.6*       3.7       31.7 
070714  204622  47   3.4945 N  62  29.9313 W   0.7        8.3       11.6        3.7       31.7 
070714  204623  47   3.4947 N  62  29.9317 W   0.7        8.3       11.6        3.7       31.7 
070714  204624  47   3.4948 N  62  29.9320 W   0.8        8.3       11.6        3.2*      29.9*
070714  204625  47   3.4951 N  62  29.9324 W   0.9        8.3       11.6        3.2       29.9 
070714  204626  47   3.4953 N  62  29.9329 W   0.9        8.3       11.6        3.2       29.9 
070714  204627  47   3.4955 N  62  29.9333 W   1.0        8.3        2.3*       3.2       29.9 
070714  204628  47   3.4958 N  62  29.9338 W   1.1        8.3        2.3        3.2       29.9 
070714  204629  47   3.4960 N  62  29.9344 W   1.2        8.3        2.3        3.4*      33.4*
070714  204630  47   3.4962 N  62  29.9350 W   1.3        8.3        2.3        3.4       33.4 
